zipcode,average_price
1057EM,850.0
3027GC,null
6826ND,1025.0
5025ED,920.0
1068JC,null
9715BP,null
2513EM,495.0
8225LG,475.0
1083BX,846.0
6543TN,null
9713EM,975.0
9711AA,null
6542RV,null
8072PK,765.0
1016NZ,null
1082TN,900.0
2036KC,null
5235HE,null
1412GZ,null
1507CM,null
1506DH,1300.0
3513TB,790.0
2613SH,null
2625CB,375.0
5025TA,500.0
3051RK,null
6229AV,null
7556CB,null
3082ND,null
6221VC,null
4835BC,410.0
2013TG,null
1503NT,null
6511MG,320.0
1188AV,1495.0
1508XB,1350.0
5041KC,741.67
3086EJ,null
2561VD,493.8
1211GV,null
1061BA,null
2624BK,null
3021BS,600.0
1221JX,772.5
3543KB,1570.0
7542KC,1545.0
1069ES,802.25
9831PG,null
2595TK,1125.0
6821GM,null
7332AT,null
9713AP,null
3584SL,null
3572NT,865.0
5615HP,null
3021HH,510.0
6941DL,800.0
9726CW,null
5211KB,null
3514GW,1100.0
2546CC,500.0
6521HS,null
7991AN,1100.0
2611CM,null
5211SJ,365.0
6703BT,1195.0
2628DM,null
9742PC,null
3082WB,2200.0
5701RL,null
3531RN,200.0
7511ZD,290.0
1091XT,null
2518RK,null
2202ST,null
6161EN,720.0
3082XR,null
5046GH,null
3032GB,null
3023ZC,null
2202BE,null
1625BV,null
6532XM,null
2562CT,null
1824LA,null
9741JD,735.0
3453NB,550.0
5046RL,752.5
1949CM,null
9743BD,null
8012VL,null
1063PW,null
3021WX,525.0
2323LA,825.0
6711NE,516.67
5643JR,427.5
2024TH,null
3703HN,null
7311HH,317.5
1111ZH,null
9715HM,375.0
3584DX,406.0
8915AD,278.33
2625BT,null
7523DB,285.0
1011KD,null
8921BK,null
5632HE,null
1215LV,null
5751TJ,null
3844ED,454.0
9724AK,null
3039RC,null
2135LE,null
9712KA,470.0
7328DA,null
3553VR,null
3134LS,350.0
8932NT,637.5
2313TP,null
3011NM,null
7608AN,250.0
9715JZ,null
4707HJ,null
2312RC,320.0
2624CW,null
6286BA,null
3028SR,null
1314SG,400.0
4611HL,null
3073AK,null
6226HM,null
3083TH,null
3051LE,null
3544BZ,1500.0
7231PA,353.0
2563BM,null
3031RH,642.0
1055AX,1550.0
9727BB,517.5
3551ST,null
1025GG,null
2531AS,606.0
5627BK,370.0
1824HL,null
5211PR,357.5
5044JN,null
7514CN,null
8031JV,null
7937TB,null
7311KJ,null
5211KS,null
6544MZ,350.0
2492NK,null
3076BH,null
9722XD,null
3531AV,590.0
1326MA,null
5623EP,null
5694TJ,null
1401GH,null
1215AL,null
5871AX,null
3512PL,null
8223BK,625.0
3527WG,600.0
9717CS,null
4152EN,null
2624KB,null
2312ZZ,440.0
1187RZ,1155.0
9736BX,null
5632TV,null
8801AZ,null
2522ES,null
5653EN,null
7543CH,null
1093CP,null
7511JE,null
2042BA,null
5037SC,null
9715JG,null
6717HR,533.75
1071WS,null
5215XC,341.25
7551CD,411.0
3554VZ,null
2012NH,null
1402LN,null
2311HH,355.0
5261LB,352.0
2021HL,500.0
6524EC,650.0
1382VM,475.0
1079KL,980.0
3701HG,null
3522RM,null
9718TK,null
9728AN,650.0
3811EL,null
7311EA,547.0
8911HA,null
8922EW,null
1057RA,null
2574HV,null
9401KX,null
9721GC,441.5
9743NG,null
7559WD,453.33
7103JW,450.0
6713KN,null
1507SN,550.0
5042DJ,null
2622GN,350.0
3072EJ,null
2023AJ,500.0
9712SZ,null
5925BJ,null
6135CZ,500.0
9742JW,348.0
6222TP,455.0
1058DK,null
5611JK,null
3811PC,null
3823VX,null
6707CL,null
3072MK,null
9414AT,598.0
3993DS,null
2014GC,1077.5
5591JM,null
3033XJ,null
3972ED,850.0
1055MJ,900.0
3067NB,null
6224LA,null
1064AE,1363.75
6521MJ,545.0
3573PT,760.0
1335CX,null
1135AD,500.0
6862VS,340.0
3038KA,650.0
5624KC,null
1056RM,825.0
3981WJ,null
1276HE,null
2584CW,null
6524GE,null
7607NC,null
2597CM,null
9744ED,null
6828BZ,null
2312SZ,520.0
1315HP,null
3812SE,null
7514BH,359.6
9718HH,379.0
1013TH,900.0
6814EK,1082.0
6702CK,358.0
6521NH,500.0
3437EM,null
3083EL,1125.0
5241BP,null
9717CK,380.0
1104PJ,850.0
9712KE,345.0
1067RV,1216.67
1018EV,2100.0
9711LD,600.0
9726AS,null
3514ER,null
2311BJ,null
5625VR,690.0
1023AK,995.0
1091GX,773.0
6828JM,740.25
6546KS,825.0
3083LL,1175.0
3028HE,395.0
5011BS,null
5046CE,860.0
5037HL,462.5
2333AR,299.0
3814AH,null
5233JN,487.5
3511NG,null
6121LA,null
5643WG,355.0
3573AK,null
2522LH,null
3551EP,null
8223GC,540.0
3082PR,1548.33
3441BT,505.0
6701DM,null
6224HW,null
2771GE,null
6833LN,750.0
6828CM,null
3722GB,null
9714CA,null
6605AA,null
1078XP,null
1097GC,695.0
4818CB,390.0
3511RK,null
1054CJ,null
2021HR,695.0
2801ZL,990.0
5223GJ,null
3453KP,null
6523PD,null
1012TK,810.0
3038SP,450.0
3524JT,278.0
2611AW,740.0
1011MN,null
7511GA,290.0
6821EP,560.0
1091HE,null
3081RL,881.0
6713AP,351.67
2341HK,null
1507BN,null
2275TP,null
1063EN,null
2591BA,1575.0
5662TE,null
6131KM,null
9714BN,null
2806AK,400.0
2523AA,null
2034LR,null
3035EN,480.0
1021GC,null
8011HG,null
5021TA,405.0
6441BJ,null
3031AN,null
3073KJ,null
2282NV,480.0
1012EM,null
3071LE,450.0
5021PC,849.0
5611JB,null
9712LS,1050.0
6991AD,1070.0
5612BT,null
2331DB,null
1108BT,null
2025AK,600.0
5014ED,null
9712NT,null
7311AN,null
9732JA,357.5
3022TB,null
3012CC,null
1825GM,null
5231XV,null
1068SM,705.0
3521VA,null
1081GC,773.75
6883CJ,null
3011EB,null
6522AK,null
8933DV,390.0
6522BK,null
1013AD,1712.5
2624ZB,null
6814AL,null
6531CV,360.0
2232AH,null
2011DN,null
6211JP,466.67
9714JK,363.5
5612AG,1165.0
3816KJ,null
1076LW,null
1972EG,null
3011XM,1275.0
2613XH,null
5801GJ,439.0
2264VK,1650.0
4812LC,null
6413HP,null
2026AH,520.0
5013BL,null
3079PC,null
1057WV,700.0
1078JX,null
6533KW,null
3701GS,400.0
3514CS,705.0
6522KE,null
3116JH,555.0
8922CZ,null
4817DG,null
8017HW,737.5
5654JE,350.0
3081BP,null
6224ER,770.0
1034BN,740.0
1381BN,650.0
5388TN,null
3573AJ,null
6702DA,185.0
8051GX,null
6411ES,null
9501XC,438.0
3532AL,336.0
1098GP,null
3532VN,null
9724NB,null
2011XV,null
3312EL,450.0
1188JS,null
3816MP,null
1506VE,375.0
3527SE,null
1181EV,800.0
7611BB,null
8021DV,null
2011ML,null
3471GC,865.0
6814EH,null
6412XE,null
1421TE,1600.0
1063JX,null
5037KN,575.0
1411DL,null
2801EL,null
1025SE,910.0
6714AP,null
3572ZH,null
3515AZ,705.0
3081VJ,1400.0
2512CZ,428.0
6217EV,null
2221XA,550.0
9718KV,391.67
6511GK,280.0
1107KG,750.0
7514BJ,335.0
1313CT,620.0
1067JK,493.0
3513AD,890.0
1079DZ,350.0
3816HJ,690.0
2573KB,null
4817EC,385.0
5654EA,null
7511DB,600.0
1325PT,null
1074BL,null
6828XB,387.5
5701PB,null
9712PM,422.5
9728KX,null
5916RD,null
3572JJ,500.0
7311LP,null
2011GS,null
1813DM,null
3431SG,null
9724AJ,527.67
1095XX,null
1058KT,2400.0
2624KG,null
9722AC,425.0
9718NW,401.25
5621BX,null
1024PJ,null
2531BB,496.0
6525CH,350.0
6852HG,null
1185LX,2150.0
1181RJ,null
1078CJ,680.0
3011GM,550.0
6825BC,null
2561SL,null
5223VZ,null
5014LV,1020.0
7323PT,353.0
1054LH,1000.0
6581EK,919.2
6511ZC,650.0
6523DH,null
2587RB,null
5616NV,null
2551SC,null
2011NP,null
3014LP,1995.0
4185NE,null
9715CB,null
5501LD,null
5014DK,null
5406XP,null
1068CB,null
5658AX,null
7533AP,1029.0
5025TK,835.0
1824LT,null
2312JX,null
1013WH,null
2593ZM,null
2313PS,435.0
1077GC,1897.5
3512EM,null
2023KH,375.0
2612CM,421.0
6828PM,800.0
6545NJ,null
5629KP,null
1034MA,null
4611HB,null
3036GB,650.0
3515AV,null
1064DA,null
7941LJ,858.0
4817XG,null
9714GH,null
7551GX,null
1212BX,null
7533VN,null
8232AS,null
4818TK,null
5025LE,790.0
7311AT,null
1095DS,null
1069DT,null
8071JB,null
2584RP,300.0
7201KJ,null
8226AP,null
1431CN,null
7514ZX,null
6715GV,null
3511LV,null
5247LD,null
6702BR,910.0
5021WT,null
1058LL,null
2547AK,551.0
7423XP,null
3553VD,null
6707DB,385.0
9731BA,null
2273KT,650.0
1324RG,null
7545XN,null
1221KE,707.5
9714BV,475.0
6041EA,null
2622AP,407.5
8916GM,null
7514EW,333.33
3035NJ,590.0
7514ED,null
7512AM,null
1034LN,null
5022HA,null
1074VW,1400.0
8924GP,null
2512ET,null
3512VR,null
1363TH,null
8253GH,325.0
8935LP,475.0
2624CT,null
6717JG,null
1054HW,916.67
1092AS,null
5626AP,385.0
7322JS,null
2341HB,1125.0
1103LK,500.0
4386DE,899.0
1019HR,1010.0
2628AJ,null
7497MS,null
9742KJ,506.0
3011DC,550.0
5625CT,null
1824LS,null
1181MD,null
7545LR,null
2105XB,null
1324EV,650.0
6411VH,null
7414GD,null
7551GH,null
6511EP,1050.0
1083AD,null
5213AA,null
3081JP,1097.5
5213SL,null
2311PS,1312.5
9725LC,null
9711NX,null
3081TR,null
2512XV,1800.0
2628GT,null
1531HM,null
6811EK,null
1053BR,630.0
7545MJ,null
2584SJ,null
1335WD,null
3031AS,510.67
3067KS,620.0
2597BE,null
2614WS,null
3112AJ,null
2573HB,1120.0
8916CG,300.0
1108CL,null
3077TA,null
2611RS,null
5041GS,null
2628ZJ,750.0
1053HE,760.0
6822DV,null
5216EL,null
1073KS,null
2013CC,null
3024RS,null
6224JK,null
2032JA,1200.0
2613CK,505.0
1091PS,1250.0
1069HM,null
1111GE,null
2033PC,null
2628SV,null
4921BB,null
1069TS,null
8011JC,null
1063TG,1223.0
3526BG,550.0
1215EL,null
3514EW,2800.0
3811CN,null
3082TK,null
1095JA,1150.0
7331GC,null
7523ZW,345.0
9712GR,null
2515SK,null
3813JB,420.0
3074GB,457.5
9731CW,null
6512AT,1100.0
3015EG,null
9715AM,489.57
1112RX,747.0
2312LA,560.0
4461XE,null
9731MT,null
2613TA,null
9725BE,932.0
6524RP,null
7481ED,624.0
1095MA,null
2593TS,625.0
1104PB,null
2493ZC,900.0
1112JV,null
2624MH,null
8921GA,null
5708ES,null
1095BA,null
3521GB,900.0
1058XA,null
3755HA,null
5644CP,500.0
3023ZK,535.0
3553EE,null
2613BE,375.0
3511HM,null
9711TJ,410.0
5231AC,null
3564CW,650.0
1211CE,550.0
9732JX,null
1073AN,null
9727BG,null
7513CX,null
2021BC,750.0
5213AL,532.5
2548DB,null
5754PB,495.0
1018ZP,950.0
7381AS,985.0
1339HC,null
6825BJ,null
3132CM,450.0
9713HV,337.5
3014RM,null
9742AK,null
2313VV,450.0
1012TT,1356.0
8012CE,null
3021JG,null
7325WH,520.0
3817AT,null
1015HZ,null
1501AT,null
9721GB,null
2273VN,null
2171AN,650.0
1107DB,null
5625AZ,null
1055TS,null
2022DS,null
3552EB,null
1015LJ,null
1017LK,null
2624AL,null
1402LM,null
3061JK,850.0
3813RE,null
2513TD,1250.0
9723AZ,null
5653AS,275.0
2551TX,1220.0
1078DZ,2170.0
1063PG,null
1506GD,null
8921CK,383.0
1011ML,null
9714BJ,null
2611GC,null
9724BH,623.33
6701AG,null
1058XE,null
3038CJ,null
1068ZA,null
5014NJ,null
2512RC,1100.0
1079PK,500.0
1059VP,null
1621KC,null
6828AE,null
9724GR,null
2313HH,null
8911BK,729.0
1066GJ,null
8911CC,null
5643BE,null
2611EM,null
1064GZ,555.0
6512DA,null
1068KN,null
5652CA,null
7223LK,null
3051XW,null
2903VG,500.0
5611NW,null
1069KD,600.0
5021LN,385.0
4827CH,306.0
1065EL,700.0
1033KR,550.0
3067TZ,833.33
1061BK,1304.0
6211PH,760.67
6832GK,395.0
2613TV,470.0
1186WH,500.0
7545LN,345.0
3062VM,null
8253HK,null
5923CJ,null
9743LE,null
1082BD,null
6574AS,null
4812BL,395.0
1097EW,null
2903AM,null
5038PK,335.0
1056XH,null
5625EP,525.0
6702CR,null
1186MD,null
9745CL,null
8914AE,null
2645BC,null
5691AP,null
1062KZ,null
2315HP,null
5025JD,null
9721KV,null
3039KM,710.0
2547GW,null
3011LE,525.0
5025BJ,null
3035AW,null
6224JN,null
1016XD,680.0
2595EH,null
9717KA,null
1318BD,null
2611HA,400.0
2546XE,null
3551CJ,null
3551XR,600.0
1068NE,null
1043CP,1024.0
9728HK,1055.0
3572TG,null
1064WJ,null
8011PE,356.0
2315TA,null
3531CH,null
3062TL,null
1971AG,1175.0
5025KC,null
3061EB,null
5374PB,null
1075RM,null
4818KB,375.0
7345EE,null
1211HK,null
6824EX,1070.0
3572EM,null
3081VT,350.0
5062KN,null
9717JX,750.0
7311JR,null
2021HD,null
3022LL,604.44
3015BD,500.0
4812VE,755.0
7681AL,452.0
7311BG,null
1108CZ,2075.0
2614JE,445.0
9724NT,433.5
6828WG,387.5
2011BA,1850.0
3074MC,600.0
3871CL,null
2144KL,null
9715AP,303.0
8043PT,650.0
1091NB,950.0
6533GX,null
7412VE,null
9743EG,650.0
9728PR,400.0
7328KP,null
9728PP,null
9725GR,285.0
2614ED,null
1483VJ,411.67
2312NP,null
5631AP,2500.0
1056VW,null
3513CP,1950.0
6981JJ,null
7546ER,375.0
3511NH,885.0
6811BJ,null
3972TX,350.0
2041XE,450.0
2625CE,465.0
5237CD,null
2211ZC,1100.0
2513BW,735.0
1221ES,null
3584BB,null
3083DZ,665.0
3039SM,1650.0
3038EC,null
3068PH,475.0
6211EA,null
3073JP,586.0
4814LN,null
6225JS,null
3082TB,1362.5
2574BW,null
3062EN,null
4824BS,null
9711CH,525.0
2324JH,null
3016CB,680.0
2034KG,null
9712AA,null
9742LE,null
7523XT,800.0
1185SG,null
3572AB,null
3077JB,695.0
2516HK,null
7544ER,null
6828GK,535.0
1015ZK,795.0
5611TN,235.0
2514BA,1000.0
5652NH,null
2628ES,null
1824LD,255.0
2564AK,null
2202KS,null
8243CC,670.0
1067GH,1119.0
5911AD,null
8243XT,580.0
3581AM,null
2321DZ,null
3081XM,null
1508AJ,null
1071BC,800.0
2625JT,372.5
2496ZT,1200.0
6525WV,1000.0
6077BX,439.0
3051PC,600.0
9718KJ,720.0
6524EH,443.5
7322HL,null
8911KA,601.0
3085JP,null
7525PL,412.5
5642SC,null
1082BH,null
1055GG,null
6828KT,null
7521EZ,375.0
2628RL,null
5046GG,null
2641WC,null
2021XH,null
1016NX,745.0
1018GL,1500.0
5591JK,1075.0
3572AT,null
4132AC,null
3532HJ,null
5282WV,null
2513EG,null
2522RT,850.0
3063HD,650.0
5614CK,null
9711XA,358.5
2151LK,655.0
7413RA,null
6846XW,null
2274TE,null
5644CA,292.0
3534RD,null
1060RX,null
2561BE,625.0
2636GM,334.0
4818JG,480.0
1064WR,null
2802AS,null
1972RL,null
2526JX,757.5
6136XK,215.0
1059WB,null
3522TA,null
6586AG,450.0
2583AC,null
1112BR,null
3581RN,null
3551SK,670.0
5042MV,null
1911MT,null
9711BX,null
3067PA,420.0
1323PS,666.67
3581EK,null
9752JJ,916.67
1215HG,null
9711SM,891.67
2629HH,860.0
6826SH,null
6521MH,325.0
3013AL,680.0
9781AA,365.0
1222PL,null
1628CH,null
3531SV,1326.67
6522GB,null
2523CR,1100.0
1011BZ,null
1404BP,null
2402GG,450.0
3063JG,null
1035AW,575.0
6824CS,240.0
1335VA,425.0
6824MK,805.0
2034LL,1300.0
1064ZJ,620.0
1016LR,null
6228DH,1074.0
1061DG,null
5038WN,null
2587HT,540.0
1328HC,1200.0
2611EZ,null
7522EW,null
1092VX,null
2613EP,573.0
3701GW,null
1076VX,1820.0
1108EN,500.0
3769CB,750.0
3025HA,585.0
3039TE,null
3732GM,null
1056BS,null
7521VK,710.0
1082JG,1425.0
7541AN,281.0
6524CB,null
5621JA,264.0
7314BK,null
6523CV,350.0
3038TC,null
3079AP,null
2522ZD,null
6133BC,null
3526HP,null
1077ZT,1175.0
5611VV,null
1031CS,null
5245RG,null
2583BK,null
6525GT,1055.0
3705EC,380.0
3702BE,580.0
2132DH,null
7543DD,null
6524AB,null
1015HT,1480.0
3022AL,654.0
1693BJ,null
3074HN,550.0
2151XJ,600.0
1433WE,470.0
6708AS,null
9717JV,null
1056ES,null
1092EG,null
9725KA,335.0
6822BE,null
9743NN,null
8911LZ,618.0
1065SR,850.0
1058VZ,null
6538PP,501.0
1216AJ,null
1092TW,750.0
1102VG,null
5386GB,null
3555HH,482.22
1506KZ,null
2312ND,null
3076GE,null
2013DE,640.0
1068VM,400.0
3531GV,418.0
3511PH,null
2613VM,null
2573HD,null
1108BX,575.0
1067XR,null
6674MC,null
1363VT,null
1019BB,1750.0
6533VL,426.0
3602AK,null
2235BG,400.0
4156AG,null
4826HJ,null
8023XB,650.0
7891JM,500.0
2253PA,null
1091PC,null
3551TN,640.0
1077ZW,980.0
3551SB,null
1319CM,null
7521EV,null
1191SG,null
2514JB,null
9356EK,null
6211KP,675.0
5611ET,null
6812CV,635.0
9725JH,null
2371PK,null
9717KB,null
1566BS,null
1567LH,null
3817AV,null
5021JH,1279.0
9712JK,415.0
9483TA,null
2574AL,null
7204DC,null
5041EH,null
3011VW,520.0
5613KT,null
3981XD,null
3112XA,null
3037LH,null
4818SH,null
6524NP,null
9716AE,null
1077HR,775.0
3075BE,1200.0
9724EW,null
1054JA,null
8921RG,null
6532XB,null
7522ES,450.0
7521WT,null
2624BM,500.0
2624WJ,252.0
1826EE,null
1949AM,692.5
5017GK,1137.0
6844BB,null
1216EG,null
3011GX,1736.0
1053KX,null
3083WG,null
8024BW,null
2964HR,505.0
9726JL,430.0
1083ED,null
3037BL,1025.0
1053GD,null
9726CZ,null
1067NH,null
5623EC,355.0
1011LT,null
1067MJ,566.67
9724LN,null
3511NP,null
5815CA,420.0
1059VZ,900.0
3521TA,null
1074VP,420.0
3083CJ,1145.0
3063BK,null
1097HG,null
5301KC,null
3112JP,null
3514GJ,null
1055SW,null
1021EP,620.0
1011AR,800.0
1222ST,null
1055KT,null
7345CJ,null
2033CL,700.0
7731DB,null
2517VM,null
1621CT,null
6821CS,null
3571LM,null
3751EJ,null
1073LP,null
7551CE,null
8926MZ,null
6531HK,null
1276HT,null
2033SP,null
9742KT,292.0
6815DR,null
6224KB,null
8022PD,875.0
3514GN,1300.0
1033HJ,435.0
9743KT,401.25
3039TD,null
2521CR,654.17
2971VG,null
7512AC,null
1014ZB,null
3525CB,1492.5
5611JV,null
9741AH,257.5
1087EK,null
8261VE,314.0
2518EN,null
2512GE,950.0
9725GE,null
8031VN,949.0
2131BM,null
2625HN,null
6826NG,632.5
8077SK,null
1321DR,635.0
1106DP,null
1074HW,null
3081KE,null
3581GC,null
1381AX,null
6821CP,833.33
6701DZ,358.0
3024EJ,null
2566LC,1250.0
5038VM,899.75
3513SH,null
3981BV,290.0
7413AE,875.0
3814CC,null
9712EW,930.0
9725JL,380.0
6536AS,null
9724LX,336.5
9726HA,null
1214AL,null
2611KL,null
6701DH,null
5025JM,null
9714GR,null
1060TV,null
6824EM,810.0
5616GT,1545.0
2986BD,null
2532BE,null
7411NL,null
3531VC,1033.33
9711NM,null
7201NJ,322.0
5658HA,1475.0
1082CB,2400.0
1072LC,815.0
2517VC,980.0
1065HD,1015.0
4196HT,null
7722MD,null
3053GA,null
2132ZP,700.0
1016VJ,null
2312VT,767.5
3511HB,471.0
2518AC,1500.0
3412KV,null
3022TC,525.0
6541SE,null
8012AN,361.0
7511HM,null
7512AS,345.0
5641PB,null
1074VN,900.0
1055DR,null
2547SC,null
1059BM,560.0
4817VH,null
3573ST,null
3705VJ,null
1051ET,null
2161VL,null
7006LG,null
3437XV,null
1941BR,null
3571HG,null
1073CM,null
1015LG,990.0
8011LD,null
5046DJ,570.0
2523BA,500.0
9742EH,null
8911JA,null
5038VJ,null
6511JB,null
1066WP,null
1019TW,null
1613JD,null
5021KC,null
9728VB,null
3572EA,null
1094ER,920.0
5045MJ,null
9718TE,null
6541ZZ,null
7332AH,null
5038DH,1500.0
2561VE,390.0
7325PX,531.25
7521WN,null
3081VR,1796.67
1034WD,730.0
3081ND,699.0
1056HX,null
6525GX,565.0
7512BG,292.2
1077ME,600.0
6522CR,375.0
2512BV,null
3731JH,465.0
6701CP,null
9715CC,387.0
1113KC,null
3063AM,600.0
6222AJ,617.5
4388RT,397.5
3014CD,null
6211RB,1094.0
3454KS,null
2324XG,null
3522ER,null
1072HH,null
7521JP,null
1324HL,null
1102GC,1200.0
9718HB,720.0
2518JW,null
7623PK,600.0
2025MB,null
2562EZ,429.0
1058XW,1850.0
1422KE,642.5
3815RG,null
2522CC,null
6828XM,null
3551AW,null
2011CK,null
5014EN,null
2591TD,800.0
5614CG,1500.0
2521RG,460.0
1021JH,null
2511VK,null
2914CL,null
2522DL,null
4812PH,null
1831CN,350.0
3021DE,null
3816CE,null
1055XL,null
3564JN,null
3417EJ,null
3011LJ,638.0
1111XM,450.0
6814AJ,1050.0
7201NH,null
2011CV,null
2951BE,null
5911EM,null
1097SV,null
6882NM,null
5038NK,null
7336AZ,null
1071AL,null
1091KL,1100.0
1034ZA,null
1068HZ,null
1062KD,700.0
3011KS,870.0
1057WG,null
1017VM,null
7433CD,null
6531EG,310.0
4822AA,null
2312PS,null
6716PR,300.0
8821LR,null
7541AR,null
1211KK,null
3521CH,null
6703AP,null
3581LR,null
2341NT,null
8921ED,222.0
9833TG,1035.0
1103AP,1005.26
3024VD,1083.33
8913GD,463.33
6828XP,985.0
5672EW,537.5
9461JP,439.5
3014VE,1225.0
5015AP,471.0
8915AN,435.0
1056GC,900.0
5616RD,null
3023CA,null
7002AT,1000.0
6822JM,510.5
6824BP,703.83
7553CR,680.67
3082VJ,1195.0
1079ED,700.0
1098RA,null
7531BJ,306.0
5046AC,902.0
7532RG,null
9722BK,956.67
3073BP,599.4
1057XS,null
1057VD,null
3526WB,null
2547CV,null
3552AG,1275.0
5025MG,975.0
8019AX,465.0
6536GM,null
2321BL,null
5671JE,420.0
3523GG,null
6881VH,1020.0
9715JP,345.0
3771BE,310.0
3074TN,null
1017DT,null
5038RB,null
6821CG,1370.0
1811CC,null
4812EL,null
1052BX,800.0
6131EK,525.0
3532ES,900.0
1012JE,400.0
8265JH,395.0
7411LR,345.0
1086ZA,580.0
3034HN,null
2613GL,null
2611AR,440.0
3015EH,725.0
9727BA,800.0
3035AT,null
1083CZ,null
3581CG,null
1017VC,750.0
1069PD,null
5021BE,null
3082LL,1195.0
2316VN,null
6711PT,null
6811LJ,null
4624XE,null
2613PM,null
6702AG,null
7722PT,null
1104HX,null
6541RE,null
5643RN,null
6544XS,287.5
3016BE,925.0
5701LH,548.5
6221XE,null
4811RZ,410.0
3082LB,1650.0
3086LD,1195.0
9711PJ,478.8
3031RL,621.5
5032XC,null
1214GR,599.0
1182JA,null
7823RJ,null
6535XC,null
9742JX,346.0
2274RJ,null
7605AG,null
1053PD,1300.0
5612JM,380.0
1083JR,1472.5
2032KH,null
2011JC,1600.0
3544VX,null
1069LC,1107.5
6703AB,425.0
5614HJ,null
3432TL,495.0
2288HC,750.0
1068PH,2425.0
4816EC,508.5
1107DM,625.0
8251NE,500.0
6881ST,255.0
1062HT,860.0
6544SG,490.0
5626AV,null
1107JK,null
9717BJ,465.0
6541PT,640.0
3022GJ,588.0
2324LV,355.0
9721JN,null
7556ZN,475.0
1112NN,550.0
9722JL,374.0
1075PM,null
3911SN,null
3204TK,2245.0
3135BB,600.0
3076BZ,null
5641PK,null
2593BK,560.0
5625EH,500.0
1015ZJ,1007.0
3039CG,null
1063TL,720.0
9714BE,null
2134NB,null
6531RA,650.0
9722BB,null
5621CL,null
2011RR,1187.5
1094CK,null
5623PA,465.0
3062WB,null
3561JB,550.0
3561KS,null
7722PZ,null
6525RM,null
6521JK,449.0
2515AL,475.0
3512EA,null
3051PR,null
9721TV,null
5684BX,null
3082KZ,399.0
3014JH,null
3743KT,null
3553RV,null
3053EB,1150.0
4817CK,null
2612VS,null
2563EG,500.0
2332XZ,450.0
1071BD,null
2343VL,1045.0
6812CS,null
3772WW,null
2513RX,null
3861AA,null
6216CE,410.0
2281TK,null
1054KS,1773.1
1079BS,null
2586VX,600.0
3551XB,700.0
3512GJ,925.0
6826PA,null
3028GG,850.0
1624NC,null
3061VH,437.5
3083DT,null
2573KG,null
2512GS,null
3911RN,null
3583RA,550.0
6245GC,345.0
2611BA,null
6714CM,null
6216BW,300.0
6562BV,null
1445CV,470.0
1072HM,1678.33
3572BH,null
5391EC,null
9712EM,430.0
1035AT,null
1066AZ,null
9715BJ,null
6544VH,null
2022TP,null
7551EK,441.67
3551CP,null
2274BN,360.0
3481LH,null
1055ZJ,null
6603BR,820.0
9718AJ,430.0
9744BC,550.0
9718KR,null
5233VG,null
7322BP,null
3034JT,500.0
3068KK,633.33
6717MR,null
3522CW,650.0
9712PZ,653.33
9712PG,419.8
6825EG,null
7004HD,null
1076DZ,5950.0
5616RH,300.0
2042BH,null
4835JN,null
4818HD,null
6828XS,null
5631BG,null
7552DM,null
7557DA,null
2563CD,null
2611PC,null
5625HC,1675.0
6826KW,null
6511MV,null
6538GA,385.0
6211SM,684.0
3583CJ,null
2512AS,null
3028GM,null
3011ML,325.0
4811WS,null
2624XL,450.0
1063CJ,400.0
9716KE,null
1186GS,null
1218GV,null
1214LJ,null
3583AS,405.0
7423BK,null
2011HH,null
2596EH,null
5038BL,994.0
1082GD,550.0
3812DD,null
3813PK,null
9725HP,333.0
1082XD,1200.0
5046GL,692.5
9713AH,357.0
9726BL,524.0
1021GW,null
3561HD,null
3552GV,null
3814BR,null
7511DH,277.67
6561CM,null
3036DJ,null
5463EK,null
4834JC,null
8933DT,null
3434SJ,600.0
8243EL,540.0
9711LT,600.0
2132AK,723.33
3553EA,null
1324EZ,null
3817RH,null
1033LV,null
2582BZ,null
1112KW,873.33
2625JR,330.0
8911BB,null
3812DH,null
1056TW,null
8921JP,null
6544RP,400.0
1066JB,null
5021GE,1169.5
3083HK,null
9714AC,null
3062LD,836.0
9712ND,484.5
9714JL,null
3511EH,1870.0
3563AS,null
9714HA,null
5025TP,null
6462CD,550.0
3222KB,null
1106EB,null
2518GD,null
9711TH,null
9721PS,380.0
2623EP,null
1087GZ,null
1055KP,850.0
1421XH,450.0
9713MC,550.0
5612BG,null
2517SJ,null
6524HP,null
1057VM,null
2274XV,null
9712PH,null
5701HG,null
3083VM,1195.0
1071GS,3425.0
5721ES,null
6846CK,820.0
2611EB,null
1111XH,null
6411GX,300.0
2321DT,null
1811EV,420.0
1017PW,null
2135RE,null
4708DX,null
7533ZM,null
3083CB,null
3582CA,830.0
5616RB,450.0
8043VE,null
3941JK,425.0
1094KT,null
6133XW,675.0
4854CL,null
3028GC,750.0
3036BH,1085.0
1349EL,null
3531CJ,null
2596BP,null
9711PA,550.6
3571PG,null
3021EM,725.0
8933BB,394.5
2512CL,1075.0
3026GV,550.0
3082GB,null
2614GA,1050.0
3112LR,null
5342AP,350.0
1071LE,null
2623GR,null
8922CN,null
7511HB,null
1034TB,null
7512AV,853.33
1017GD,null
6828WL,null
6684DB,715.0
4812JD,null
5612HB,775.0
6701AW,null
6991DN,null
5611JW,1123.33
4827AK,483.33
2611HP,null
7311BC,null
9711TC,420.0
8923BC,null
